City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
556,namdrik,5.5994,168.1028,28.83,69,3,4.39,MH,2024-10-25 19:11:18+00:00
557,fuman,37.2273,49.3142,14.04,63,44,1.75,IR,2024-10-25 19:11:19+00:00
558,kavieng,-2.5744,150.7967,28.22,77,100,6.34,PG,2024-10-25 19:11:20+00:00
559,jorpeland,59.0225,6.0408,11.73,95,96,1.04,NO,2024-10-25 19:11:21+00:00
560,faro,37.0194,-7.9322,16.88,51,20,7.2,PT,2024-10-25 19:11:22+00:00
561,turpan,42.9333,89.1667,14.24,42,0,1.11,CN,2024-10-25 19:11:23+00:00
562,cidreira,-30.1811,-50.2056,23.77,60,0,4.45,BR,2024-10-25 19:11:25+00:00
563,alvaraes,-3.2208,-64.8042,34.93,33,85,2.3,BR,2024-10-25 19:11:26+00:00
564,antofagasta,-23.65,-70.4,17.6,76,26,3.6,CL,2024-10-25 19:04:53+00:00
565,ruteng,-8.6136,120.4721,17.74,59,6,0.51,ID,2024-10-25 19:11:28+00:00
566,gamba,-2.65,10.0,24.71,87,100,2.51,GA,2024-10-25 19:11:29+00:00
567,hirara,24.8,125.2833,27.9,80,100,9.96,JP,2024-10-25 19:11:30+00:00
568,kerman,30.2832,57.0788,17.81,33,4,3.62,IR,2024-10-25 19:11:33+00:00
569,'alaqahdari dishu,30.4374,63.313,26.92,27,0,4.63,AF,2024-10-25 19:11:34+00:00
570,yung shue wan,22.2333,114.1167,26.46,60,100,0.45,HK,2024-10-25 19:11:35+00:00
571,obala,4.1667,11.5333,21.96,97,100,1.34,CM,2024-10-25 19:11:36+00:00
